id,language,prompt,type_es,translation,type,lengh_words,lib,Title,description,categories,check,interesting,fellings,mix
30,es,"Quiero leer libros de ciencia ficción que exploren los viajes en el tiempo y los dilemas éticos que conllevan, con una narrativa sofisticada y personajes bien desarrollados.. ",Ciencia ficción,"I want to read science fiction books that explore time trips and the ethical dilemmas that they entail, with a sophisticated narrative and well -developed characters ..",Science fiction,27,21231,This Present Darkness (G K Hall Large Print Book Series),A prayerful pastor and a skeptical reporter compare notes and find themselves fighting a plot to subjugate the human race. A gripping look into the invisible spiritual warfare around us and the power of prayer. A classic!,Fiction,0,,,
30,es,"Quiero leer libros de ciencia ficción que exploren los viajes en el tiempo y los dilemas éticos que conllevan, con una narrativa sofisticada y personajes bien desarrollados.. ",Ciencia ficción,"I want to read science fiction books that explore time trips and the ethical dilemmas that they entail, with a sophisticated narrative and well -developed characters ..",Science fiction,27,118651,Guiding the Plot (Wor(L)Ds of Change),"Constructing a functional system of magic that helps readers suspend disbelief is a crucial part of worldbuilding in the fantasy genres. Yet creating a believable, compelling and original fictional universe can be daunting. To help inspire writers, this guide provides an overview of how magic has been understood in history and used in myth, legend and modern fiction. Different forms of magic are explored and a broad range of stories--from Nordic myths to modern novels--are described and referenced. Discussion explores how magic as a concept shapes, and is shaped by, fictional worlds and societies.",Games & Activities,1,,,
31,es,"Necesito un libro de poesía que celebre la naturaleza y la esencia humana, con versos líricos y emocionales que toquen el alma. ",Poesía,"I need a poetry book that celebrates human nature and essence, with lyrical and emotional verses that touch the soul.",Poetry,20,97783,A Thousand Sighs: Prayer Visions of The Beloved,"A Thousand Sighs is poetry to inspire a love affair with God, with nature, with each other and with the self. This intimate collection will lead the reader inwards to the still moment within,where life becomes a communication of pure spirit.",Poetry,1,,,
31,es,"Necesito un libro de poesía que celebre la naturaleza y la esencia humana, con versos líricos y emocionales que toquen el alma. ",Poesía,"I need a poetry book that celebrates human nature and essence, with lyrical and emotional verses that touch the soul.",Poetry,20,122094,"Come, Joy!: Songs from the Soft of Night","The poetry of Come Joy! is the personal testimony of a spiritual journey in progress. Written in varying voices, its four chapters represent what the author considers to be the main components of life that all people experience. It is a relationship piece, between self, loved ones, nature and God. They are songs from the heart, hymns from the soul that will uplift, edify, and even entertain. Taken from the colorful pages of real life stories, the reader can relate on an intimate level, recognize the value of the midnight hour, and find his or her own path to joy in the morning.",Poetry,1,,,
31,es,"Necesito un libro de poesía que celebre la naturaleza y la esencia humana, con versos líricos y emocionales que toquen el alma. ",Poesía,"I need a poetry book that celebrates human nature and essence, with lyrical and emotional verses that touch the soul.",Poetry,20,14651,I Had a Dream: Book of Poems and Lyrics,"I Had a Dream marks the arrival of a writer of tremendous talent, honesty, and soulfulness. Daniel Crawfordas poems take the reader on a tour of the world through his eyes, openly showing every setback, every heartbreak, and every beautiful moment.",Poetry,1,,,
31,es,"Necesito un libro de poesía que celebre la naturaleza y la esencia humana, con versos líricos y emocionales que toquen el alma. ",Poesía,"I need a poetry book that celebrates human nature and essence, with lyrical and emotional verses that touch the soul.",Poetry,20,38980,Taking Comfort,The poetry is designed to open your inner mystic. The poetry bridges Christian and Buddhist insights into our deeper longings and the present moment. The writings attempt to become guideposts toward authentic living. It is a call to move at least a few steps beyond our cultural conventions and ask new questions of ourselves and our world. The poems are both familiar and fresh and speak to our interconnectedness. They are intended to sustain and deepen our intuitive and spiritual journey. In the final analysis these poems contain a few walkways to new paths. Perhaps we will then hear what the surf is saying to the sand. Eternity has many languages.,Poetry,1,,,
31,es,"Necesito un libro de poesía que celebre la naturaleza y la esencia humana, con versos líricos y emocionales que toquen el alma. ",Poesía,"I need a poetry book that celebrates human nature and essence, with lyrical and emotional verses that touch the soul.",Poetry,20,123050,Nothing Left But Skin: Poetry on Life With Anorexia,"Spirit to Spirit - Soul to Soul, Let our Spirit Communicate through Poetry and Affirmation is a book designed to unite the spirit. Speaking daily words of encouragement and poetry regarding issues and relationships prevalent to today's women. This book, while exposing the weaknesses, encourages women to stand and be accountable to self first. It is a collage of emotions that scream out recognition and respect, while also, revealing the deep-rooted love which only a woman can possess. Spirit to Spirit, Soul to Soul is a book you will want to read everyday as you sip your morning coffee or relax in the evening before retiring. ""Lea's poetry and prose probe issues regarding women and relationships."" -- Staten Island Advance",Poetry,1,,,
31,es,Recomiéndame libros de psicología del comportamiento humano y ofrezca una visión perspicaz de la mente.,Psicología,Recommend me human behavior psychology books and offer a insightful vision of the mind.,Psychology,14,79097,Postmodern Existential Sociology,Third version of a long-standing textbook that examines the self in everyday life. Visit our website for sample chapters!,Social Science,1,,,
31,es,Recomiéndame libros de psicología del comportamiento humano y ofrezca una visión perspicaz de la mente.,Psicología,Recommend me human behavior psychology books and offer a insightful vision of the mind.,Psychology,14,37805,Survival Vocabulary Stories: Learning Words In Context,This book will expand your students word instruction to real-life situations. It will develop students' thinking skills through probing questions and writing activities and allows for flexible instruction to meet students' individual needs.,Education,1,,,
31,es,Recomiéndame libros de psicología del comportamiento humano y ofrezca una visión perspicaz de la mente.,Psicología,Recommend me human behavior psychology books and offer a insightful vision of the mind.,Psychology,14,81168,Sunday morning;: A story,"Bring your children's ministry to life with the creative resources in this helpful book. Improve your effectiveness as a teacher of God's Word and have fun doing it! The unusual ideas presented here will enhance any Sunday school, children's church, vacation Bible school, or kids' club ministry. You'll find yourself referring to this book again and again! Each chapter concludes with a helpful self-evaluation and a fun-to-read question-and-answer section. - Back cover.",Christian education of children,0,,,
31,es,Recomiéndame libros de psicología del comportamiento humano y ofrezca una visión perspicaz de la mente.,Psicología,Recommend me human behavior psychology books and offer a insightful vision of the mind.,Psychology,14,27327,Health Journeys: For Anyone Concerned with General Wellness,"Boosting your self-esteem is critical to understanding your life and improving it. Those without it often find themselves trapped in bad relationships, depressed and even suicidal. There is no good reason to continue ignoring this critical component of your life. In this comprehensive workbook, you'll take steps to understand the many angles of self-esteem. As you read, you'll discover: The meaning of healthy self-esteem How to conduct a career-work valuation Ways to engage in active listening Methods to honestly communicate your feelings Healthy, spontaneous ways to cope with problems And much more! With a longtime psychologist as your guide, you'll also engage in a series of exercises specifically designed to help you build your self-esteem and foster creative learning abilities. Complete these exercises yourself and share them with friends as you seek to improve your life and help others with a ""Psychology Workbook on Higher Self-Esteem.""",Self-Help,1,,,
31,es,Recomiéndame libros de psicología del comportamiento humano y ofrezca una visión perspicaz de la mente.,Psicología,Recommend me human behavior psychology books and offer a insightful vision of the mind.,Psychology,14,69703,Your Perfect Right: Assertiveness and Equality in Your Life and Relationships,Ninth edition of the assertiveness book most recommended by psychologists -- fifth most recommended among all self-help books! Helps readers step-by-step to develop more effective self-expression.,Psychology,1,,,
32,es,"Por favor, sugiéreme una biografía de un líder político que haya dejado una huella indeleble en la historia. ",Biografía,Please suggest a biography of a political leader who has left an indelible mark on history.,Biography,16,103556,Invention and Technology (Great Lives),Brief life stories of twenty-seven persons whose inventions or discoveries have altered the environment to a marked degree. Includes a list of important dates in the history of invention and technology.,Inventions,1,1,,
32,es,"Por favor, sugiéreme una biografía de un líder político que haya dejado una huella indeleble en la historia. ",Biografía,Please suggest a biography of a political leader who has left an indelible mark on history.,Biography,16,25580,Spartacus (Ancients in Action),"Spartacus has for centuries been revered as an iconic figure, his name a byword for revolution, resistance and freedom. However, there is little known about the man himself. Theresa Urbainczyk sifts the evidence and offers an assessment of the inspiration that remains the legacy of Spartacus to this day.",Biography & Autobiography,1,1,,
32,es,"Por favor, sugiéreme una biografía de un líder político que haya dejado una huella indeleble en la historia. ",Biografía,Please suggest a biography of a political leader who has left an indelible mark on history.,Biography,16,91045,"The Founders' Almanac: A Practical Guide to the Notable Events, Greatest Leaders & Most Eloquent Words of the American Founding","Invaluable sourcebook that includes biographical sketches, testimonials, useful quotes, and key historical documents.",History,1,1,,
32,es,"Por favor, sugiéreme una biografía de un líder político que haya dejado una huella indeleble en la historia. ",Biografía,Please suggest a biography of a political leader who has left an indelible mark on history.,Biography,16,18046,Dion Fortune And The Inner Light,"Dion Fortune played a significant role in modern esotericism, and we are indebted to Gareth Knight for this intriguing biography. Dion Fortune & the Inner Light is enthusiastically recommended to anyone interested in the western esoteric tradition and in the colorful individuals who contributed to it over the last 100 years.","Body, Mind & Spirit",1,1,,
32,es,"Por favor, sugiéreme una biografía de un líder político que haya dejado una huella indeleble en la historia. ",Biografía,Please suggest a biography of a political leader who has left an indelible mark on history.,Biography,16,81675,Politikos II: Educating the Ambitious : Leadership and Political Rule in Greek Political Thought (Politikos Selected Papers of the North American) (v. 2),"With close to 15,000 entries, this bibliography is the most comprehensive guide to published writing in the tradition of Leo Strauss, who lived from 1899 to 1973 and was one of the most influential political philosophers of the twentieth century. John A. Murley provides Strauss's own complete bibliography and identifies the work of hundreds of Strauss's students and their students' students. Leo Strauss and His Legacy charts the path of influence of a beloved teacher and mentor, a deep and lasting heritage that permeates the classroom of the twenty-first century. Each new generation of students of political philosophy will find this bibliography an indispensable resource.",Philosophy,1,1,,
32,es,"Recomiendame libros sobre fantasía épica que presente un mundo de magia, razas míticas y un conflicto épico entre el bien y el mal. ",Fantasía,"Recommend me books about epic fantasy that presents a world of magic, mythical races and an epic conflict between good and evil.",Fantasy,22,72811,Catseye (Shattered Light),"A magical world of swords, sorcery, and adventure comes alive in the third book in the series based on the popular online game. In a world created when a mystic icon was shattered into countless fragments, adventurers of many species vie with creatures of darkness as they embark on daring voyages of discovery.",Fiction,1,,,
32,es,"Recomiendame libros sobre fantasía épica que presente un mundo de magia, razas míticas y un conflicto épico entre el bien y el mal. ",Fantasía,"Recommend me books about epic fantasy that presents a world of magic, mythical races and an epic conflict between good and evil.",Fantasy,22,124669,El Asirio (Spanish Edition),"An extraordinary historical epic of love and war in ancient Assyria during a time of dreadful omens, tortures, invasions, and a bloody civil war, from the bestselling author of Chain Reaction.",Fiction,1,,,
32,es,"Recomiendame libros sobre fantasía épica que presente un mundo de magia, razas míticas y un conflicto épico entre el bien y el mal. ",Fantasía,"Recommend me books about epic fantasy that presents a world of magic, mythical races and an epic conflict between good and evil.",Fantasy,22,69985,Midnight: Epic Fantasy in an Age of Shadow [d20 system],"Midnight describes an exciting, highly detailed campaign setting for the d20 System. Players enter a world where evil rules and darkness has fallen across the land. They must fight for hope and justice in a realm where heroes are condemned and the elder races are hunted to the brink of extinction.",Games,1,,,
32,es,"Recomiendame libros sobre fantasía épica que presente un mundo de magia, razas míticas y un conflicto épico entre el bien y el mal. ",Fantasía,"Recommend me books about epic fantasy that presents a world of magic, mythical races and an epic conflict between good and evil.",Fantasy,22,5821,Leiber Chronicles: Fifty Years of Fritz Leiber,"A collection of stories brings forth sorcerers and wizards, ghosts, aliens, and mythical kingdoms",Fiction,1,,,
32,es,"Recomiendame libros sobre fantasía épica que presente un mundo de magia, razas míticas y un conflicto épico entre el bien y el mal. ",Fantasía,"Recommend me books about epic fantasy that presents a world of magic, mythical races and an epic conflict between good and evil.",Fantasy,22,29685,Merlin Dreams,"Nine stories of blood, magic, and fabulous creatures, set in the framing device of dreams coming to the enchanted wizard Merlin as he lies imprisoned under a great stone.","Fantasy fiction, English",1,,,
32,es,"Por favor, sugiéreme una biografía de un líder histórico que haya desafiado las convenciones y dejado una huella imborrable en la historia. ",Biografía,Please suggest a biography of a historical leader who has challenged conventions and left an indelible mark on history.,Biography,19,36751,Genesis Part I: God and His Creation (Hearts Aflame),"A coherent, forceful, and compelling case for God and the Church founded by Jesus of Nazareth. This is a remarkable achievement of solid, factual, information that is loaded with ammunition for the new evangelization. Contains colorful vignettes of historic moments alternating with sustained argument. Marks challenges the reader to set aside long-held assumptions and prejudices. Jesus is the only one who proclaimed himself sinless and the only one who ever claimed to be God. His followers converted an entire empire without resort to violence, and after winning Rome they not only gave the world its calendar but transformed pagan culture beyond recognition. These hard, cold facts are presented here with copious notes for easy identification of persons, events, or doctrines that may be unfamiliar. The reader will also find a detailed index and useful appendices.",Religion,1,1,,
32,es,"Por favor, sugiéreme una biografía de un líder histórico que haya desafiado las convenciones y dejado una huella imborrable en la historia. ",Biografía,Please suggest a biography of a historical leader who has challenged conventions and left an indelible mark on history.,Biography,19,62373,"Genesis, Part II: God and His Family (Hearts Aflame, Chapters 12-50)","A coherent, forceful, and compelling case for God and the Church founded by Jesus of Nazareth. This is a remarkable achievement of solid, factual, information that is loaded with ammunition for the new evangelization. Contains colorful vignettes of historic moments alternating with sustained argument. Marks challenges the reader to set aside long-held assumptions and prejudices. Jesus is the only one who proclaimed himself sinless and the only one who ever claimed to be God. His followers converted an entire empire without resort to violence, and after winning Rome they not only gave the world its calendar but transformed pagan culture beyond recognition. These hard, cold facts are presented here with copious notes for easy identification of persons, events, or doctrines that may be unfamiliar. The reader will also find a detailed index and useful appendices.",Religion,1,1,,
32,es,"Por favor, sugiéreme una biografía de un líder histórico que haya desafiado las convenciones y dejado una huella imborrable en la historia. ",Biografía,Please suggest a biography of a historical leader who has challenged conventions and left an indelible mark on history.,Biography,19,126153,Saint Patrick,"A gripping biography that sheds provocative new light on the life of Saint Patrick Saint Patrick was, by his own admission, a controversial figure. Convicted in a trial by his elders in Britain and hounded by rumors that he settled in Ireland for financial gain, the man who was to become Ireland’s patron saint battled against great odds before succeeding as a missionary. Saint Patrick Retold draws on recent research to offer a fresh assessment of Patrick’s travails and achievements. This is the first biography in nearly fifty years to explore Patrick’s career against the background of historical events, and Roy Flechner leaves no stone unturned as he takes readers on a riveting journey through Romanized Britain and late Iron Age Ireland. Rather than a dismantling of Patrick’s reputation, or an argument against his sainthood, Flechner’s biography raises crucial questions about self-image and the making of a reputation. From boyhood deeds to the challenges of a missionary enterprise, Saint Patrick Retold steps beyond established narratives to reassess a notable figure’s life and legacy.",Biography & Autobiography,1,1,,
32,es,"Por favor, sugiéreme una biografía de un líder histórico que haya desafiado las convenciones y dejado una huella imborrable en la historia. ",Biografía,Please suggest a biography of a historical leader who has challenged conventions and left an indelible mark on history.,Biography,19,3089,The Ordeal of Otto Otepka,"As great battles are often fought on little-known fields, so do great events often focus in the lives of little-known men. Otto Otepka was one such man. He stood at a crossroad of history. In recounting his ordeal, William J. Gill plumbs dark secrets behind the agony of a whole nation. Exhaustively developed from original sources, many of them unpublished or deliberately hidden from public view, here is the sensational record of blundering, deceit, ruthlessness and possibly distorted loyalty, reaching into the high councils of the Kennedy-Johnson administrations: a record that in less than a decade has left America weakened before her enemies. - Jacket flap.",Internal security,1,1,,
32,es,"Por favor, sugiéreme una biografía de un líder histórico que haya desafiado las convenciones y dejado una huella imborrable en la historia. ",Biografía,Please suggest a biography of a historical leader who has challenged conventions and left an indelible mark on history.,Biography,19,10252,World's great men of color,"The classic, definitive title on the great Black figures in world history, beginning in antiquity and reaching into the modern age. World’s Great Men of Color is the comprehensive guide to the most noteworthy Black personalities in world history and their significance. J.A. Rogers spent the majority of his lifetime pioneering the field of Black studies with his exhaustive research on the major names in Black history whose contributions or even very existence have been glossed over. Well-written and informative, World’s Great Men of Color is an enlightening and important historical work.",History,1,1,,
33,es,Deseo una novela de terror que me haga temblar de miedo con su atmósfera aterradora y sustos inesperados.,Terror,I want a horror novel that makes me tremble with fear with its terrifying atmosphere and unexpected scares.,Terror,18,34373,Creeps by Night,"Ghosts, goblins, and ghouls creep through pages of spooky flash fiction. Discover critically acclaimed authors that will make your skin shiver and have you flinching at bumps in the night. Whenever the mood strikes for something creepy, this collection will leave you looking over your shoulder.",Fiction,1,1,,
33,es,Deseo una novela de terror que me haga temblar de miedo con su atmósfera aterradora y sustos inesperados.,Terror,I want a horror novel that makes me tremble with fear with its terrifying atmosphere and unexpected scares.,Terror,18,87563,More City Jitters,"Welcome back to the city--the scariest place on earth. Beware the dark alleys and very dead ends, for this is a world where even the most ordinary event takes a chilling turn and becomes the stuff of nightmares. Eight chilling new stories of urban horror.",Fiction,1,1,,
33,es,Deseo una novela de terror que me haga temblar de miedo con su atmósfera aterradora y sustos inesperados.,Terror,I want a horror novel that makes me tremble with fear with its terrifying atmosphere and unexpected scares.,Terror,18,25873,The Pop-Up Book of Nightmares,"They're gripping, they're realistic, and they're universal--those primal scream-creating nightmares that every reader has had at one time or another. The Pop-Up Book of Nightmares brings them vividly to life with ten richly illustrated, over-the-top pop-ups that put the reader right in the center of a world gone mad. Which one of these nightmares did you have last night? --Being unprepared for a final exam --Going for a midnight snack and finding a refrigerator teeming with rats --Giving birth to a baby that's anything but normal --Being chased by a menace that seems to be everywhere at once --Free falling with no hope of a safe landing The Pop-Up Book of Nightmares is the perfect gift for anyone who wants to mine the psychological riches of their deepest slumber.",Humor,0,1,,
33,es,Deseo una novela de terror que me haga temblar de miedo con su atmósfera aterradora y sustos inesperados.,Terror,I want a horror novel that makes me tremble with fear with its terrifying atmosphere and unexpected scares.,Terror,18,98844,The Devouring,"When Reggie finds an old journal and reads about the Vours, supernatural creatures who feast on fear and attack on the eve of the winter solstice, she assumes they are just the musings of some lunatic author. But soon, they become a terrifying reality when she begins to suspect that her timid younger brother might be one of their victims. Risking her life and her sanity, Reggie enters a living nightmare to save the people she loves. Can she devour own her fears before they devour her? Bone-chilling, terrifying, thrilling...what are you waiting for?",Juvenile Fiction,1,1,,
33,es,Deseo una novela de terror que me haga temblar de miedo con su atmósfera aterradora y sustos inesperados.,Terror,I want a horror novel that makes me tremble with fear with its terrifying atmosphere and unexpected scares.,Terror,18,109335,The Sin of Silver,"A tremendous thriller that leads to the essence of life. The story of international organized crime where people have to die for entertainment. A compelling story of the rich and poor, of divine love, and the horrors of war.",Fiction,1,1,,
33,es,Recomiendame libros de divulgación científica que explique los conceptos complejos de la física cuántica de manera accesible y fascinante.,Ciencia,Recommend me scientific dissemination books that explain the complex concepts of quantum physics in an accessible and fascinating way.,Science,19,113830,"Current Perspectives in Genetics: Insights and Applications in Molecular, Classical, and Human Genetics, 2000 Edition","This reader comprises 33 articles obtained from a variety of publications, both scholarly and popular. It is intended to help you gain a basic understanding of genetics and its varied applications in the real world.",Science,1,,,
33,es,Recomiendame libros de divulgación científica que explique los conceptos complejos de la física cuántica de manera accesible y fascinante.,Ciencia,Recommend me scientific dissemination books that explain the complex concepts of quantum physics in an accessible and fascinating way.,Science,19,130450,Molecular theory of gases and liquids (Structure of matter series),"An essential cross-disciplinary reference for molecular interactions Molecular Theory of Gases and Liquids offers a rigorous, comprehensive treatment of molecular characteristics and behaviors in the gaseous and fluid states. A unique cross-disciplinary approach provides useful insight for students of chemistry, chemical engineering, fluid dynamics, and a variety of related fields, with thorough derivations and in-depth explanations throughout. Appropriate for graduate students and working scientists alike, this book details advanced concepts without sacrificing depth of coverage or technical detail.",Science,1,,,
33,es,Recomiendame libros de divulgación científica que explique los conceptos complejos de la física cuántica de manera accesible y fascinante.,Ciencia,Recommend me scientific dissemination books that explain the complex concepts of quantum physics in an accessible and fascinating way.,Science,19,24234,Physics by Inquiry: An Introduction to Physics and the Physical Sciences (2 Volume Set),"A hands-on approach to learning physics fundamentals Physics by Inquiry: An Introduction to Physics and the Physical Sciences, Volume 2 offers a practical lab-based approach to understanding the fundamentals of physics. Step-by-step protocols provide clear guidance to observable phenomena, and analysis of results facilitates critical thinking and information assimilation over rote memorization. Covering essential concepts relating to electrical circuits, electromagnets, light and optics, and kinematics, this book provides beginner students with an engaging introduction to the foundation of physical science.",Science,1,,,
33,es,Recomiendame libros de divulgación científica que explique los conceptos complejos de la física cuántica de manera accesible y fascinante.,Ciencia,Recommend me scientific dissemination books that explain the complex concepts of quantum physics in an accessible and fascinating way.,Science,19,92226,Conformal Field Theory (Graduate Texts in Contemporary Physics),"Filling an important gap in the literature, this comprehensive text develops conformal field theory from first principles. The treatment is self-contained, pedagogical, and exhaustive, and includes a great deal of background material on quantum field theory, statistical mechanics, Lie algebras and affine Lie algebras. The many exercises, with a wide spectrum of difficulty and subjects, complement and in many cases extend the text. The text is thus not only an excellent tool for classroom teaching but also for individual study. Intended primarily for graduate students and researchers in theoretical high-energy physics, mathematical physics, condensed matter theory, statistical physics, the book will also be of interest in other areas of theoretical physics and mathematics. It will prepare the reader for original research in this very active field of theoretical and mathematical physics.",Science,1,,,
33,es,Recomiendame libros de divulgación científica que explique los conceptos complejos de la física cuántica de manera accesible y fascinante.,Ciencia,Recommend me scientific dissemination books that explain the complex concepts of quantum physics in an accessible and fascinating way.,Science,19,110667,"Smart Structures, Nonlinear Dynamics, and Control","Nonlinear dynamics and the associated areas of smart structures and control have recently seen an explosion of interest in response to a rich variety of new and interesting research breakthroughs. Although a book of this size cannot contain a detailed summary of all these engaging results, it does offer a sampling of exciting research areas in an assortment of fast-growing branches of mechanics and control. Smart Structures, Nonlinear Dynamics, and Control involves a modicum of applied mathematics and will be of interest to researchers and graduate students in engineering and physics.",Smart structures.,1,,,
34,es,Recomienda un libro de autoayuda que me ayude a mejorar mi bienestar emocional y mi confianza.,Autoayuda,Recommend a self -help book that helps me improve my emotional well -being and my trust.,Self -help,16,27327,Health Journeys: For Anyone Concerned with General Wellness,"Boosting your self-esteem is critical to understanding your life and improving it. Those without it often find themselves trapped in bad relationships, depressed and even suicidal. There is no good reason to continue ignoring this critical component of your life. In this comprehensive workbook, you'll take steps to understand the many angles of self-esteem. As you read, you'll discover: The meaning of healthy self-esteem How to conduct a career-work valuation Ways to engage in active listening Methods to honestly communicate your feelings Healthy, spontaneous ways to cope with problems And much more! With a longtime psychologist as your guide, you'll also engage in a series of exercises specifically designed to help you build your self-esteem and foster creative learning abilities. Complete these exercises yourself and share them with friends as you seek to improve your life and help others with a ""Psychology Workbook on Higher Self-Esteem.""",Self-Help,1,,,
34,es,Recomienda un libro de autoayuda que me ayude a mejorar mi bienestar emocional y mi confianza.,Autoayuda,Recommend a self -help book that helps me improve my emotional well -being and my trust.,Self -help,16,80538,Beyond Negative Thinking: Breaking The Cycle Of Depressing And Anxious Thoughts,An invaluable guide on how to feel better and improve behavior by recognizing and breaking patterns of negative thinking.,Self-Help,1,,,
34,es,Recomienda un libro de autoayuda que me ayude a mejorar mi bienestar emocional y mi confianza.,Autoayuda,Recommend a self -help book that helps me improve my emotional well -being and my trust.,Self -help,16,27023,Build a Winning Self Image,"Practical answers to help readers overcome their fears, anxieties, and lack of self-confidence. This book will show them how God's higher image of who they are can take root in their hearts and minds.",Self-esteem,1,,,
34,es,Recomienda un libro de autoayuda que me ayude a mejorar mi bienestar emocional y mi confianza.,Autoayuda,Recommend a self -help book that helps me improve my emotional well -being and my trust.,Self -help,16,33888,The Feeling Soul: A Roadmap to Healing and Living,"The Feeling Soul provides you with a personal and well researched approach to increasing your ability to respond to difficulties and improve your emotional self-health. This breakthrough book helps you get to the heart of the matter and to better understand, heal, and manage yourself. The Feeling Soul helps you take a step back, think, feel, and take appropriate healing action!This breakthrough book helps you get to the heart of the matter, to take a step back, think, feel, and take appropriate healing action!The Feeling Soul will help you:- Identify and challenge your personal emotional issues and work through them.- Discover and affirm your emotions and develop healthy emotional attitudes.- Understand the dynamics and benefits of letting go through tears, laughter and self-expression.- Learn to resolve unfinished business and lessen its impact on health and relationships.- Break through to new insight, understanding and action.- Rediscover your sense of self, joy and creativity, and a calm approach to life.Reading this book will open your heart to an abundance of healing wisdom!",Emotions,1,,,
34,es,Recomienda un libro de autoayuda que me ayude a mejorar mi bienestar emocional y mi confianza.,Autoayuda,Recommend a self -help book that helps me improve my emotional well -being and my trust.,Self -help,16,134243,Why Am I Stuck? (The Science of Releasing Yourself From Being Held a Mental Hostage),"Are you your own worst enemy? Why are you living with anxiety and stress? Learn how to live an extraordinary life! A life filled with: prosperity, harmonious relationships, perfect health, exciting career opportunities, and enduring happiness. Why Am I Stuck is a guide to personal growth and positive change in every aspect of your life. It inspires and motivates a whole new thought process--the foundation to create the world that you desire.",Self-actualization (Psychology),1,,,
34,es,"Recomiendame un libro de autoayuda que inspire el crecimiento personal, la resiliencia y la construcción de una mentalidad positiva. ",Autoayuda,"Recommend me a self -help book that inspires personal growth, resilience and the construction of a positive mentality.",Self -help,18,95935,Vitamins for the Soul,"Daily reminders provide a dose of psychic vitamins that strengthen the commitment to live in an authentic, self-directed, and personally empowered life. Original.",Self-Help,1,,,
34,es,"Recomiendame un libro de autoayuda que inspire el crecimiento personal, la resiliencia y la construcción de una mentalidad positiva. ",Autoayuda,"Recommend me a self -help book that inspires personal growth, resilience and the construction of a positive mentality.",Self -help,18,134243,Why Am I Stuck? (The Science of Releasing Yourself From Being Held a Mental Hostage),"Are you your own worst enemy? Why are you living with anxiety and stress? Learn how to live an extraordinary life! A life filled with: prosperity, harmonious relationships, perfect health, exciting career opportunities, and enduring happiness. Why Am I Stuck is a guide to personal growth and positive change in every aspect of your life. It inspires and motivates a whole new thought process--the foundation to create the world that you desire.",Self-actualization (Psychology),1,,,
34,es,"Recomiendame un libro de autoayuda que inspire el crecimiento personal, la resiliencia y la construcción de una mentalidad positiva. ",Autoayuda,"Recommend me a self -help book that inspires personal growth, resilience and the construction of a positive mentality.",Self -help,18,40842,Chicken Soup to Inspire the Body & Soul: Motivation and Inspiration for Living and Loving a Healthy Lifestyle (Chicken Soup for the Soul),"A collection of writings offering words of inspiration, reflection, and wisdom to motivate a healthy, active, and loving lifestyle.",Health & Fitness,1,,,
34,es,"Recomiendame un libro de autoayuda que inspire el crecimiento personal, la resiliencia y la construcción de una mentalidad positiva. ",Autoayuda,"Recommend me a self -help book that inspires personal growth, resilience and the construction of a positive mentality.",Self -help,18,79867,You Are Not Alone: Words of Experience and Hope for the Journey Through Depression,"A uniquely compassionate book that provides information, companionship and hope for individuals and families coping with depression.",Self-Help,1,,,
34,es,"Recomiendame un libro de autoayuda que inspire el crecimiento personal, la resiliencia y la construcción de una mentalidad positiva. ",Autoayuda,"Recommend me a self -help book that inspires personal growth, resilience and the construction of a positive mentality.",Self -help,18,44952,Tranquility: Pathways to Inner Peace,"A hands-on guide for dealing with negative emotions and achieving an authentic state of inner peace from the bestselling author of A Day at a Time, A New Day, and At My Best. Building on the themes of the 12-step programs, this book can help anyone achieve the elusive feeling of inner peace.",Psychology,1,,,
34,es,Estoy interesado en una novela gráfica que aborde temas sociales y políticos contemporáneos con ilustraciones impactantes y una narrativa poderosa.,Novela gráfica,I am interested in a graphic novel that addresses contemporary social and political issues with shocking illustrations and a powerful narrative.,Graphic novel,21,79315,"Destiny,: A novel in pictures","This wordless graphic novel tells its socially charged story through 188 stark, arresting images. Open to endless interpretations, the tragic, often violent, story of a young girl unfolds through 17 chapters.",Art,1,,,
34,es,Estoy interesado en una novela gráfica que aborde temas sociales y políticos contemporáneos con ilustraciones impactantes y una narrativa poderosa.,Novela gráfica,I am interested in a graphic novel that addresses contemporary social and political issues with shocking illustrations and a powerful narrative.,Graphic novel,21,17488,Tristram Shandy,"Introduces us to a group of memorable characters, variously eccentric, farcical and endearing. This book involves the reader in the labyrinthine creation of a purported autobiography. It anticipates modernism and postmodernism.",Fiction,1,,,
34,es,Estoy interesado en una novela gráfica que aborde temas sociales y políticos contemporáneos con ilustraciones impactantes y una narrativa poderosa.,Novela gráfica,I am interested in a graphic novel that addresses contemporary social and political issues with shocking illustrations and a powerful narrative.,Graphic novel,21,47640,"Girls at War, and Other Stories",Twelve stories by the internationally renowned novelist which recreate with energy and authenticity the major social and political issues that confront contemporary Africans on a daily basis.,Fiction,1,,,
34,es,Estoy interesado en una novela gráfica que aborde temas sociales y políticos contemporáneos con ilustraciones impactantes y una narrativa poderosa.,Novela gráfica,I am interested in a graphic novel that addresses contemporary social and political issues with shocking illustrations and a powerful narrative.,Graphic novel,21,129838,My Education: A Book of Dreams,A provocative intensely personal novel interveaves a world of vivid and visionary dreams into a direct and powerful force in human life,Fiction,1,,,
